"","ID","X","ISO_SOV1","SOVEREIGN1","New.OpCode","X5STRING","Exped.","Location.x","Sublocation","SAUP.Cell","IUCN","Protection","USE.","Grounded.","Date","Year","Month","Long.in","Lat.in","Long.out","Lat.out","Time.In","Time.Out","EM.who","EM.date","PM.who","PM.date","ID.check","Field.comments","Processing.comments","OpCode","Camera.Depth..m.","Rig.","Site.Rig","Converted","Video.file","Left.Camera","Right.Cam","Site","Code","Distance.from.summit","Direction","Initial.obs","Vessel","HD.Num","Bait","Gear","Have.Lengths.","Have.MaxN.","Status","Seabed.depth..m.","Zone","Crew","Species","CTD","Water.sample.metadata","Project","Project.1","Wpt","Habitat.taken","Habitat.type","Total.time.Processed.for.MaxN","Location.y","GEONAME","TERRITORY1","conflicts","RuleofLaw_mean","NoViolence_mean","GovernmentEffectiveness_mean","Voice_mean","Corruption_mean","HDI_mean","Country","NGO","MarineEcosystemDependency","SAU","TravelTime_market","LinearDistcities","TravelTime_pop","LinearDistpop","FE_PurseSeine","FE_DriftingLongline","FE_FixedGear","FE_OtherFishing","FE_Trawlers","distPort","distSeamounts","distCoralReef","Bathymetry","Slope","distCoast","PP","CHL","SST_mean","SST_sd","protection"
"1208",6213,6578,"MDV","Maldives","MLD_131","MLD_27","Maldives North 2020","Maldives - Central","Thaa Atoll - NW",NA,"","","No","no","26/01/2020",2020,"Jan",72.89118,2.34417,"72.89673","2.32357","50:00.0","57:00.0","Tom","24/04/2020","","","AJ","","","","10","13N","","","","210","214","","","500m","NW","","","","1kg Skipjack tuna","Longline","","","ToDo_PM","","","","C falciformis 02 11:06, Psenes","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,185.6877146,772.3158005,239855.8828,8.485281374,2986.237766,NA,NA,NA,NA,NA,187.7637634,123107.4012,482.9966531,14.19142246,89.96743011,2997.116562,994.4847412,0.366507739,29.85552025,0.631877363,"Out"
"1209",6223,6561,"MDV","Maldives","MLD_142","MLD_29","Maldives North 2020","Maldives - Central","Thaa Atoll - NW",NA,"","","Yes","no","27/01/2020",2020,"Jan",72.96091,2.53547,"72.95406","2.52721","02:00.0","08:00.0","Tom","04/06/2021","Tom","12/05/2020","AJ","","","","10","26","","","","233","210","","","","NW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Caranx sp., Priacanthid, D macarellus,","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,354.9409791,688.6173157,214568.1844,39.72792206,12700.2601,NA,NA,NA,NA,NA,190.2979889,108341.5087,1192.205589,-241.6083221,89.99774933,2451.138994,1019.700195,0.370395362,29.77229118,0.59930414,"Out"
"1210",6227,6747,"MDV","Maldives","MLD_138","MLD_28","Maldives North 2020","Maldives - Central","Thaa Atoll - NW",NA,"","","Yes","no","27/01/2020",2020,"Jan",72.89747,2.48834,"72.90485","2.49295","06:00.0","11:00.0","Tom","04/03/2021","Tom","12/05/2020","AJ","","","","10","14","","","","221","225","","","1km","NW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","C falciformis 05 15:54 Priacanthids, Monacanthids, Fistularia, psenes, D macarellus,","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,185.6877146,714.0731599,221925.0404,64.24264069,20622.19177,NA,NA,NA,NA,NA,197.5879211,108730.7742,1447.848724,-0.430437714,89.95548248,10060.9026,878.3607788,0.311404943,29.81182289,0.613396049,"Out"
"1211",6234,6557,"MDV","Maldives","MLD_151","MLD_31","Maldives North 2020","Maldives - Central","Dhaalu Atoll - SW",NA,"","","No","no","28/01/2020",2020,"Jan",72.91716,2.66262,"72.86792","2.65507","11:00.0","11:00.0","Tom","04/08/2021","","","AJ","","Fairly certain it's Parupeneus macronemus not P. barberinus based on thick black bar and black upper margin on second dorsal curtain (see points)","","10","13N","","","","228","219","","","1km","SW","","","","1kg Skipjack tuna","Longline","","","ToDo_PM","","","","G cuvier 03 5:52 D macarellus, Monacanthids, Goatfish, Nasos, scads","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,354.9409791,645.5878785,200031.1238,6,1544.196926,NA,NA,NA,NA,NA,178.9611053,94132.51767,1266.165071,26.83568573,89.98995209,1548.828865,586.8370361,0.203602389,29.73136711,0.662597001,"Out"
"1212",6235,6556,"MDV","Maldives","MLD_150","MLD_30","Maldives North 2020","Maldives - Central","Dhaalu Atoll - SW",NA,"","","No","no","28/01/2020",2020,"Jan",72.85896,2.64625,"72.82773","2.65157","11:00.0","21:00.0","Tom","04/08/2021","","","AJ","","","","10","13N","","","","227","229","","","1km","SW","","","","1kg Skipjack tuna","Longline","","","ToDo_PM","","","","Caranx, Psenes, Fistularia, Monacanthids, Priacanthids, baitfish, Aspidontis taen,","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,354.9409791,659.0437226,203668.5292,11.48528137,3818.125166,NA,NA,NA,NA,NA,182.2967529,91400.13455,2072.514619,-176.9279633,89.99595642,4048.934333,645.0491943,0.221520245,29.72312355,0.625977039,"Out"
"1213",6238,6738,"MDV","Maldives","MLD_162","MLD_33","Maldives North 2020","Maldives - Central","Dhaalu Atoll - W",NA,"","","Yes","no","29/01/2020",2020,"Jan",72.80466,2.80934,"72.80084","2.82337","06:00.0","10:00.0","Tom","21/04/2020","Tom","13/05/2020","AJ","","","","10","26","","","","222","231","","","1km","W","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Psenes, Caranx, Monacanthids","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,354.9409791,602.256926,185802.3148,18.72792206,6400.867548,NA,NA,NA,NA,NA,168.55513,74028.62518,1696.742458,-8.531094551,89.98693085,6935.139332,989.2050781,0.374880582,29.72426987,0.665144801,"Out"
"1214",6243,6575,"MDV","Maldives","MLD_156","MLD_32","Maldives North 2020","Maldives - Central","Dhaalu Atoll - W",NA,"","","Yes","no","29/01/2020",2020,"Jan",72.82528,2.84864,"72.81178","2.84448","12:00.0","14:00.0","Tom","20/04/2020","Tom","12/05/2020","AJ","","","","10","17","","","","233","206","","","1km","W","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Fistularia, Monacanthids, A monoceros","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,354.9409791,584.7716447,180414.0957,3,1409.200379,NA,NA,NA,NA,NA,163.1134338,72938.65372,1383.66384,43.44801712,89.96308899,1858.335687,885.9767456,0.325066626,29.63979149,0.6648857,"Out"
"1215",6255,6576,"MDV","Maldives","MLD_170","MLD_34","Maldives North 2020","Maldives - Central","Dhaalu Atoll - NW",NA,"","","Yes","no","30/01/2020",2020,"Jan",72.81536,2.89891,"72.80201","2.90591","22:00.0","36:00.0","Tom","28/04/2020","Tom","13/05/2020","AJ","","","","10","14","","","","213","231","","","500m","NW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Psenes, Monacanthids, Carangids, Priacanthids, Fistularia","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,354.9409791,568.0142853,174815.1232,7.242640687,2473.154929,NA,NA,NA,NA,NA,158.5754395,68975.37222,900.6441454,-44.45174789,89.99600983,2389.058976,932.7202148,0.347500294,29.640625,0.697328031,"Out"
"1216",6258,6652,"MDV","Maldives","MLD_083","MLD_17","Maldives North 2020","Maldives - Central","Meemu Atoll - W Channel drop",NA,"","","Yes","no","21/01/2020",2020,"Jan",73.38477,3.05287,"73.37995","3.05128","05:00.0","32:00.0","Tom","05/07/2020",NA,NA,"AJ","RIGHT FAILED, SD error, Deployed on inflowing current, changed to outgoing during deployment","Think unknown sp is blue bottle lid, unknown sp2 is squid, pencil squid family?","","10","17","","","","225","215","","","Channel","W","","","","1kg Skipjack tuna","Longline","","","Done_EM","","","","E bipinnulata","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,923.8292823,439.6690476,142672.1631,59.69848481,18877.02675,NA,NA,NA,NA,NA,125.8901596,116925.4716,237.1456562,-1.64140439,89.80552673,18680.86389,1145.22876,0.433404446,29.60427094,0.674910784,"Out"
"1217",6264,6587,"MDV","Maldives","MLD_181","MLD_37","Maldives North 2020","Maldives - Central","Faafu Atoll - S",NA,"","","No","no","31/01/2020",2020,"Jan",72.87163,3.04521,"72.82465","3.049","54:00.0","03:00.0","Tom","29/04/2020","","","AJ","","","","10","13N","","","","234","210","","","500m","S","","","","1kg Skipjack tuna","Longline","","","ToDo_PM","","","","Scads, Caranx, C falciformis 06 00:30","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,369.8124588,504.8010819,155519.0746,4.242640687,1659.302979,NA,NA,NA,NA,NA,141.1754913,68031.77321,532.3071453,-39.65513229,89.99221039,1758.61483,1023.934814,0.380257875,29.66333199,0.663442016,"Out"
"1218",6273,6732,"MDV","Maldives","MLD_176","MLD_36","Maldives North 2020","Maldives - Central","Faafu Atoll - S",NA,"","","Yes","no","31/01/2020",2020,"Jan",72.9389,3.0589,"72.89857","3.03667","55:00.0","19:00.0","Tom","29/04/2020","Tom","13/05/2020","AJ","","Lower jaw measurement of sailfish. Defintiely two species of decaps - Macarellus and unknown","","10","26","","","","204","235","","","500m","S","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","D macarellus, Sailfish!! 02 14:58","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,369.8124588,493.1025971,151475.2792,4.242640687,925.8230736,NA,NA,NA,NA,NA,136.7948303,74135.68048,552.2408206,-10.99568653,89.9388504,859.7208826,1011.612488,0.374178469,29.65208244,0.690154433,"Out"
"1219",6276,6734,"MDV","Maldives","MLD_174","MLD_35","Maldives North 2020","Maldives - Central","Dhaalu Atoll - NW",NA,"","","Yes","no","30/01/2020",2020,"Jan",72.83479,2.93945,"72.79047","2.90608","13:00.0","38:00.0","Tom","28/04/2020","Tom","13/05/2020","AJ","Board says 178 should be 174 RIG 15","","","10","15","","","","221","222","","","500m","NW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Caranx sp.","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,354.9409791,550.529004,169324.531,17.48528137,5807.825158,NA,NA,NA,NA,NA,154.0963745,68505.27188,1583.926515,-56.87887573,89.99276733,4420.150934,1182.238525,0.4492428,29.55666542,0.632169306,"Out"
"1220",6279,6592,"MDV","Maldives","MLD_186","MLD_38","Maldives North 2020","Maldives - Central","Faafu Atoll - W",NA,"","","Yes","no","01/02/2020",2020,"Feb",72.85153,3.1366,"72.82641","3.14722","04:00.0","45:00.0","Tom","05/04/2020","Tom","13/05/2020","AJ","","","","10","26","","","","219","220","","","500m","W","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Monacanthids, Carangids, Scads, Mullid","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,369.8124588,474.2863633,145691.2397,31.97056275,9973.515628,NA,NA,NA,NA,NA,133.3187714,64884.4988,545.9811511,-5.756139755,89.99159241,10451.67863,1271.303467,0.487197101,29.68400955,0.659936547,"Out"
"1221",6284,6597,"MDV","Maldives","MLD_191","MLD_39","Maldives North 2020","Maldives - Central","Faafu Atoll - W",NA,"","","Yes","no","01/02/2020",2020,"Feb",72.80692,3.2147,"72.80136","3.21094","48:00.0","49:00.0","Tom","06/05/2020","Tom","13/05/2020","AJ","","","","10","15","","","","225","207","","","500m","W","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Tunas 01 2:38, Priacanthids, Monacanthids, scads","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,369.8124588,449.256926,138795.3691,16.24264069,4953.260523,NA,NA,NA,NA,NA,128.8705444,61201.54511,677.661066,-138.6571655,89.99645233,4369.071668,1107.235352,0.425729305,29.61645699,0.6887936,"Out"
"1222",6291,6645,"MDV","Maldives","MLD_076","MLD_16","Maldives North 2020","Maldives - Central","Vaavu Atoll - SW",NA,"","","Yes","no","20/01/2020",2020,"Jan",73.2775,3.46378,"73.26857","3.46099","59:00.0","02:00.0","Tom","24/03/2020","Tom","06/05/2020","AJ","","No Fish","","10","14","","","","220","221","","","1km","SW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Mystery carangid","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,923.8292823,297.3380951,92427.52851,76.97056275,24050.3073,NA,NA,NA,NA,NA,82.25203705,113447.8696,454.3163908,-146.6945953,89.99601746,19369.09774,1106.845947,0.423052371,29.62140656,0.679349184,"Out"
"1223",6297,6680,"MDV","Maldives","MLD_071","MLD_15","Maldives North 2020","Maldives - Central","Vaavu Atoll - SW",NA,"","","Yes","no","20/01/2020",2020,"Jan",73.26542,3.50104,"73.26159","3.49675","05:00.0","06:00.0","Tom","23/03/2020","Tom","06/05/2020","AJ","","","","10","15","","","","202","204","","","1.5km","SW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Fistularia, Caranx, Monacanthidae,","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,432.6739748,283.5807358,88111.55018,75,24638.44417,NA,NA,NA,NA,NA,78.20524597,114155.797,1324.862409,-78.35058594,89.99073029,19603.99644,1065.914551,0.405319005,29.60062408,0.667030811,"Out"
"1224",6304,6567,"MDV","Maldives","MLD_201","MLD_41","Maldives North 2020","Maldives - Central","South Ari Atoll - SW",NA,"","","Yes","no","02/02/2020",2020,"Feb",72.67667,3.71739,"72.66695","3.71658","52:00.0","53:00.0","Tom","05/08/2020","Tom","13/05/2020","AJ","","","","10","15","","","","229","204","","","1km","W","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Caranx, Scads","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,464.3341837,312.0731599,98129.36041,10.24264069,2920.855631,NA,NA,NA,NA,NA,98.25006866,82925.36005,2077.307004,-46.20077133,89.99706268,3392.026129,1035.50061,0.402803779,29.57942581,0.685146868,"Out"
"1225",6306,6565,"MDV","Maldives","MLD_199","MLD_40","Maldives North 2020","Maldives - Central","South Ari Atoll - SW",NA,"","","No","no","02/02/2020",2020,"Feb",72.70282,3.59572,"72.68618","3.60261","59:00.0","36:00.0","Tom","05/12/2020","","","AJ","","","","10","13N","","","","207","233","","","500m","W","","","","1kg Skipjack tuna","Longline","","","ToDo_PM","","","","Scads, Monacanthids, Carangids, Priacanthids, Aspidontis taen","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,464.3341837,321.7127702,106111.5003,4.242640687,1736.616727,NA,NA,NA,NA,NA,104.2233047,76391.93834,1201.12848,-75.64146423,89.99417114,2809.055333,921.3809814,0.353228927,29.58270836,0.686857104,"Out"
"1226",6312,6692,"MDV","Maldives","MLD_002","MLD_01","Maldives North 2020","Maldives - Central","North Ari Atoll - Maavaru Faru - North",NA,"","","Yes","no","10/01/2020",2020,"Jan",72.6935,3.87862,"72.7077","3.87997","39:00.0","41:00.0","Tom","03/05/2020","Tom","30/04/2020","AJ","","Caranx sp. possibly carangoides sp? Monocanthidae sp. possibly Cantherhinus fronticinctus","","10","13","","","","210","212","","","1km","W","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Caranx sp., monacanthidae sp, psenes","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,464.3341837,279.9777054,86200.41665,10.24264069,3306.842254,NA,NA,NA,NA,NA,89.0245285,97282.3918,1108.369652,-186.6891479,89.99490356,3259.878893,995.7348022,0.389059037,29.53744698,0.713811994,"Out"
"1227",6316,6696,"MDV","Maldives","MLD_006","MLD_02","Maldives North 2020","Maldives - Central","North Ari Atoll - Mufushi - Northwest",NA,"","","Yes","no","10/01/2020",2020,"Jan",72.70037,3.90444,"72.70016","3.91039","21:00.0","21:00.0","Tom","03/06/2020","Tom","30/04/2020","AJ","Rigs close together","","","10","17","","","","226","229","","","1km","NW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Psenes, L taen","","","","","",NA,NA,NA,"Maldives - Central","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,464.3341837,273.2497834,84230.8695,8.485281374,3108.975915,NA,NA,NA,NA,NA,87.15492249,100067.2153,825.6902591,-123.5749969,89.99478912,3532.196822,995.7348022,0.389059037,29.53744698,0.713811994,"Out"
"1228",6319,6580,"MDV","Maldives","MLD_011","MLD_03","Maldives North 2020","Maldives - North","Baa Atoll - Thulhaadhoo - SW 210",NA,"","","Yes","no","11/01/2020",2020,"Jan",72.81793,5.05447,"72.79291","5.03245","03:00.0","20:00.0","Tom","03/09/2020","Tom","30/04/2020","AJ","Board says 010 is 011","","","10","26","","","","215","203","","","1km","W","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Psenes, scad","","","","","",NA,NA,NA,"Maldives - North","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,331.4265235,418.0142853,130316.194,11.48528137,3855.568488,NA,NA,NA,NA,NA,114.1755905,52015.15981,604.9584481,-56.16708755,89.99673462,1958.699141,1011.736633,0.386465371,29.45656204,0.755089998,"Out"
"1229",6327,6675,"MDV","Maldives","MLD_066","MLD_14","Maldives North 2020","Maldives - North","Lhaviyani Atoll - SW",NA,"","","Yes","no","18/01/2020",2020,"Jan",73.3439,5.35374,"73.33051","5.37914","29:00.0","30:00.0","Tom","20/03/2020","Tom","04/05/2020","AJ","","","","10","14","","","","202","204","","","1km (drifted within 200m of reef)","SW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Scads, Caranx sp,","","","","","",NA,NA,NA,"Maldives - North","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,441.9379915,468.6396103,151255.39,19.24264069,6329.660062,NA,NA,NA,NA,NA,121.2351685,46334.66765,1173.582349,-296.7391357,89.9941864,1387.916963,911.741333,0.334306329,29.43947792,0.753485918,"Out"
"1230",6335,6630,"MDV","Maldives","MLD_021","MLD_05","Maldives North 2020","Maldives - North","Raa Atoll - Kukulhudhoo Faru SW",NA,"","","Yes","no","12/01/2020",2020,"Jan",72.84461,5.45377,"72.83599","5.44598","41:00.0","42:00.0","Tom","03/10/2020","Tom","01/05/2020","AJ",""," Unknown sp similar to venus girdle (ctenophore). Couldnt get small fish in both frames to measure.","","10","15","","","","219","220","","","500m","SW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Priacanthus juv.,","","","","","",NA,NA,NA,"Maldives - North","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,331.4265235,567.2863633,175031.9349,19.97056275,6700.914097,NA,NA,NA,NA,NA,132.352951,59723.31875,180.8011532,-54.91904449,89.99365997,2456.748067,1150.427734,0.445992619,29.37249947,0.728750765,"Out"
"1231",6337,6628,"MDV","Maldives","MLD_019","MLD_04","Maldives North 2020","Maldives - North","Raa Atoll - Maa Faru - SW",NA,"","","Yes","no","12/01/2020",2020,"Jan",72.86796,5.341424,"72.84403","5.41704","45:00.0","58:00.0","Tom","03/10/2020","Tom","30/04/2020","AJ","","RMS high on all measures","","10","26","","","","210","212","","","1km","SW","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","C. albimarginatus, E. bipinnulata, Caranx sp. Juv,","","","","","",NA,NA,NA,"Maldives - North","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,331.4265235,522.8010819,160940.3749,39,12734.86489,NA,NA,NA,NA,NA,137.3872375,57688.512,0,-25.42767525,89.98111725,5371.878777,1108.86084,0.435259223,29.46801949,0.757715464,"Out"
"1232",6339,6670,"MDV","Maldives","MLD_061","MLD_13","Maldives North 2020","Maldives - North","Noonoo Atoll - W",NA,"","","Yes","no","17/01/2020",2020,"Jan",73.12757,5.86493,"73.10561","5.89281","17:00.0","36:00.0","Tom","19/03/2020","Tom","01/05/2020","AJ","Board says 66, line caught crossbar vertical","Check D. macarellus - if it is then all decaps are macarellus","","10","15","","","","221","222","","","1.5km","W","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Psenes, baitfish, caranx sp.","","","","","",NA,NA,NA,"Maldives - North","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,5819.322112,689.7350647,218390.2825,39,12838.23178,NA,NA,NA,NA,NA,84.86162567,108196.8546,1460.921052,-100.50737,89.97931671,1613.788476,1017.332642,0.392727762,29.31494713,0.727589607,"Out"
"1233",6346,6665,"MDV","Maldives","MLD_056","MLD_12","Maldives North 2020","Maldives - North","Noonoo Atoll - W",NA,"","","Yes","no","17/01/2020",2020,"Jan",73.11863,5.89943,"73.1013","5.91093","22:00.0","23:00.0","Tom","18/03/2020","Tom","01/05/2020","AJ","","Check D. macarellus - if it is then all decaps are macarellus","","10","14","","","","202","204","","","1.5km","W","","","","1kg Skipjack tuna","Longline","","","Done_EMPM","","","","Psenes, baitfish, caranx sp.","","","","","",NA,NA,NA,"Maldives - North","Maldives Exclusive Economic Zone","Maldives",0,-0.57,0.23,-0.36,-0.56,-0.67,0.706,NA,NA,0.708048,5819.322112,705.9777054,222851.2911,42.21320344,12822.266,NA,NA,NA,NA,NA,80.33455658,112338.2837,1162.469883,-63.65376282,89.98376465,3784.012276,900.6900635,0.344707906,29.34025955,0.76033175,"Out"
